,title,year,kdrama_id,director,screenwriter,start_dt,end_dt,synopsis,tot_eps_boxcox,duration_boxcox,rank_boxcox,pop_boxcox,music_score_boxcox,story_score_boxcox,acting_cast_score_boxcox,rewatch_value_score_boxcox,overall_score_boxcox,n_helpful_boxcox,pop_std,n_helpful_std,pop_minmax,n_helpful_minmax,content_rt_15+ - Teens 15 or older,content_rt_18+ Restricted (violence & profanity),content_rt_G - All Ages,content_rt_Not Yet Rated,content_rt_R - Restricted Screening (nudity & violence),Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
841,Hyena,2020,8fb57b0e64aa4348a6378a753a933bcd,['Jang Tae Yoo'],['Kim Roo Ri'],2/21/2020,4/11/2020,"'Hyena' deals with very competitive, private lawyers who only work for the richest 1% of society.  Lawyer Jung Geum Ja crosses the boundaries of law and lawlessness, justice and injustice, ethics and corruption. She is a true hyena that chases after success and money no matter what it takes. Armed with the strongest survival instincts, she endures through it all.  Yoon Hee Jae is a successful, elite lawyer. Confident in his abilities, he possesses a brilliant mind that is wrapped around his ego. Using his skills to support the highest in the land, he’s an expert at maneuvering the law to cater to their needs. ",1.9998129521799661,614.7792111038029,9.439598375302102,14.667232554141604,79.5362535961586,63.76765432967516,1243.2010786634326,13.707353066212102,106.30604430941008,2.3930197524760723,-0.6807287760768443,0.1228700254319103,0.04643594718067463,0.08860759493670885,True,False,False,False,False,False,False,False,False,False,True,True
842,Mermaid Prince,2020,dfb423cacebd4a2680ec5609665f2b04,Others,Others,4/24/2020,5/29/2020,It tells the romance story of a girl named Hye Ri. She goes to Gangwon Province on a graduation trip with her friends. There she meets a mysterious man Woo Hyuk who runs a guest house. She gets attracted and closer to him and decides to name him “the mermaid prince”. ,1.4441363300165029,188.12266094595566,12.98853396956166,18.28538576925068,29.442842733701173,33.89595695458694,454.48974770137704,6.775350676663319,45.36531175326505,1.494428081264169,-0.41148672437007305,-0.49494541267858155,0.10301020088866639,0.025316455696202535,True,False,False,False,False,False,False,False,False,False,True,False
843,Phoenix 2020,2020,bef42f6ac3c14d75994a821ee26f06fe,"['Lee Hyun Jik', 'Kim Jae Hong']",['Lee Yoo Jin'],10/26/2020,4/9/2021,"Belonging to the wealthiest class and as the daughter of an influential chaebol family in Korea, Ji Eun grew up with everything. When she meets Se Hoon, who comes from an underprivileged family, he treats her like no other, and she falls in love with him. Although Ji Eun's family opposes their relationship, they get married. However, due to reoccurring conflicts, Ji Eun and Se Hoon become exhausted and end their marriage. Ten years later, fate ironically reverses their lives. Se Hoon, who is now a successful man, buys Ji Eun's house out of revenge. But when he stands in front of her as Willian Jang, he only wants to help her. Nonetheless, there is Mi Ran, with whom he is in a serious relationship with, and next to Ji Eun is her new love, Jung Min, who is devoted to her. This drama is the 2020 version of the intertwined fates of four people's love.(Source: KOCOWA)",2.7910399331148916,329.8298681862358,17.18319223561029,26.211852992075485,72.49703150728052,67.16733646801666,1055.0592833607438,11.9692653100772,109.41134646448772,1.7794877872167874,1.0401568154737362,-0.37138232505648316,0.40803554665498465,0.0379746835443038,True,False,False,False,False,False,True,True,True,True,True,False
844,Dark Hole,2021,1c5638485beb4b3286faaff36e3e32af,['Kim Bong Joo'],['Jung Yi Do'],4/30/2021,6/5/2021,"About a group of survivors who have to fight for their lives against mutants that are created when humans breathe mysterious dark smoke from a sinkhole.Lee Hwa Sun is a police detective in the Seoul regional investigation unit. Lee Hwa Sun’s life is turned upside down when she receives a phone call from her husband’s murderer, telling her to come to “Mujishi.” However, the people in Mujishi have been transformed into monsters after breathing in a mysterious dark smoke. Lee Hwa Sun must not only fight to survive but also battle her fear in order to capture her husband’s murderer.Yoo Tae Han is a native of Mujishi and a wrecked car driver. He has a carefree personality and likes to joke around, but he has a strong sense of justice. He quit being a police officer due to a scandal caused by a misunderstanding, but he is proud of his days in the force. When he meets Lee Hwa Sun in the chaos of Mujishi, he devotes his life to saving others from danger.(Source: Naver, Soompi)",1.8507029406749629,548.9783190982779,11.639789579298526,16.56363648165457,61.61924451096899,38.78504260223717,850.353750438227,8.930697490046635,68.36450505019582,2.1485936680787794,-0.5604037883671811,-0.12425614981228643,0.07171913135990989,0.06329113924050632,True,False,False,False,False,False,False,False,False,False,True,True
845,100% Era,2021,4043734ca3a344ceaa5138361f7aafa9,Others,Others,1/7/2021,2/25/2021,"100% Era imagines the post-corona future. How the lives of kids born during the pandemic will look like? What will humanity and teens look like in 2044? Our teenagers living in a more competitive world, where the world no longer needs human hands. For humans, the competition to rise to the top is intensifying. How to secretly love children in the era when schools disappeared and contactless.Hee Jae and Shi Dae attend the same top rank education academy. It focuses on training kids to score 100% on tests, while kids who score below 90% get expelled. In such an environment, Shi Dae and Hee Jae spend their teenage years and grow together.",1.6214683827968448,197.9470388656402,12.17609965722124,23.143080023121023,42.94208357064385,57.26365574753497,614.8026854068964,11.007364016918283,80.75614697375939,1.494428081264169,0.2931888224642422,-0.49494541267858155,0.2510795418987421,0.025316455696202535,True,False,False,False,False,False,False,False,False,True,False,False
846,Nickname Pine Leaf,2021,9dfac242f06f4211b1d38725992f7a77,Others,Others,2/27/2021,3/13/2021,The story of the main character who claimed to be a broadcaster.(Source: yougrD YouTube) ,0.9606188858669414,178.10868617337522,12.971862286208955,25.214578241159455,28.126332648484773,51.148960743563364,969.2741907626655,7.404297203079219,68.36450505019582,1.0441832158964832,0.7658515835910631,-0.6185085003006799,0.3503973965830152,0.012658227848101267,True,False,False,False,False,False,False,False,False,False,False,True
847,Next Door Witch J,2021,bdc12e94c79246f89a142e0040a7fcec,['Yoon Ji Hoon'],Others,6/4/2021,6/4/2021,"“Next Door Witch J” was pitched through the Korea Creative Content Agency’s “Story to Book” in 2018. It is also the first selection for the 2020 pilot division of the Broadcasting Content Production Support Project. It will be produced by Kim Jong Hak Production, who has produced hit web dramas like “High-End Crush” and “Gogh, the Starry Night.”Seo Je Yi is the star beauty creator who makes content under the name “Next Door Witch J.” She is a smooth talker who isn’t afraid to say what she feels, and that has made her successful as a beauty creator.Lee Woo Bin is the CEO of a cosmetics start-up company. His products get acknowledged by Seo Je Yi, the star beauty creator, but he struggles to get close to her as a person. He is highly intelligent but has zero social skills when it comes to dating.Lee Tae Kyung is the director of the company MCN, which is an agency that specializes in managing beauty content creators. Tall and handsome, Lee Tae Kyung secretly has a crush on Seo Je Yi as well, making him one side of a love triangle with Lee Woo Bin.Oh Oh Young is another beauty creator who has more than 1 million subscribers. She used to be Seo Je Yi’s idol, but she soon became a troublemaker with “star disease,” demanding special treatment and the quality of her content going down. She is currently Seo Je Yi’s rival.",1.8507029406749629,157.4335162925966,12.775187661498597,22.149767912372717,68.01913904449289,36.2945881963618,850.353750438227,9.155247185872943,66.03524957789642,1.0441832158964832,0.10763816072384559,-0.6185085003006799,0.2120908692659115,0.012658227848101267,True,False,False,False,False,False,False,False,False,False,True,False
848,Racket Boys,2021,61a222f93d1d439e833015972aff5584,['Jo Young Kwang'],['Jung Bo Hoon'],5/31/2021,8/9/2021,"A story of a boys' badminton team at a middle school in Haenam as they grow, both as people and as players.Yoon Hyun Jong was once a very good badminton player, but now he struggles to make ends meet for his family. Therefore, he jumps at a chance to coach a middle school team, only to find a team on the verge of disbandment with only three players: Bang Yoon Dam, Na Woo Chan, and Lee Yong Tae. The three boys struggle along, improving as Yoon Hae Kang, Yoon Hyun Jong's son, joins the team along with Jung In Sol. Now having enough players to enter competitions, they try to soar to new heights.Meanwhile, Ra Young Ja, former top badminton player and Yoon Hyun Jong's wife, is the coach of the girls’ badminton team at a girl's middle school in Haenam. On her team are Han Se Yoon, the #1 ranked junior female player in Korea and Lee Han Sol, Se Yoon's best friend, allowing them to be one of the best teams among their peers.(Source: AsianWiki; edited by Ian at MyDramaList)",1.9998129521799661,646.7244874072406,6.3513797816068145,12.777806030628048,68.01913904449289,57.26365574753497,1146.296052034861,12.70577093212356,103.25495958195306,2.3930197524760723,-0.7647180001712133,0.1228700254319103,0.02878778396645597,0.08860759493670885,True,False,False,False,False,False,True,True,False,False,False,False
849,"Nevertheless,",2021,27aeedbcce7b43b19d04cb808c67a237,"['Kim Ga Ram', 'Jang Ji Yeon']",['Jung Won'],6/19/2021,8/21/2021,"Park Jae Eon finds dating a waste of time but likes to flirt. Even though he is friendly and cheerful towards all, he does not pursue others. Park Jae Eon is a master of “push-and-pull” who doesn’t get swept up in emotions. Jae Eon draws firm lines between himself and other people and doesn’t reveal how he feels. Yet when Park Jae Eon meets Yoo Na Bi, he wants to cross those lines. Yoo Na Bi wants to date but doesn’t trust love. After a bitter experience with her first love, she doesn't believe in destiny anymore. But when she meets Park Jae Eon, he has a magical effect on her that challenges Na Bi’s decision to stay aloof.(Source: Soompi, edited by MyDramaList)~~ Adapted from the webtoon ""Nevertheless"" (알고있지만) by Jung Seo (정서).",1.7504957783346722,614.7792111038029,12.317765542435781,7.574690712108977,86.96875300171865,14.775622687794655,676.4483986224114,2.8500205345653264,32.08446511419655,3.588433992864234,-0.8755122957850617,4.076888829339057,0.005507228237061143,0.4936708860759494,True,False,False,False,False,False,False,False,False,False,False,True
850,Delivery,2021,74f04ec7c19f4a4285d1a6795aa2dda2,Others,Others,11/12/2021,11/12/2021,"The web dramarevolves around deliverygirl Kwak Doo Shik who is well-versed in martial arts. She teams up with Do Ki Hwan, the delivery agency manager, in order to find her mother. In the process, they run intoconspiring aliens who have invaded Earth.(Source: Gukjenews) ",1.6214683827968448,135.72183628248345,13.078900454600447,26.564856490695565,51.77942397472497,35.08384404709329,614.8026854068964,8.48639187630532,53.071807200563875,1.0441832158964832,1.1452922626556945,-0.6185085003006799,0.4301270417422868,0.012658227848101267,False,False,False,True,False,False,False,False,False,False,True,False
851,Dali and the Cocky Prince,2021,ddc829b4c170484d94efedfb4cb29f3d,['Lee Jung Sub'],['Son Eun Hye'],9/22/2021,11/11/2021,"As a young boy, Moo Hak grew up in the market as a peddler. Although he is ignorant, he is strong-willed and knows how to make money. He is now the managing director of Dondon F and B, a global restaurant chain that his family started as a small gamjatang diner. However, he isn't dignified and only cares about money. He meets Da Li, the only daughter and child of an upper-class family who runs an art gallery. She has a profound deep knowledge of things. She gets faced with bankruptcy due to her father's sudden death and begins a hard life. Moo Hak and Da Li start a relationship as a creditor and debtor over the art gallery. Will these two polar opposites understand each other and fall in love?(Source: Viki)",1.9998129521799661,582.2174353230909,8.133273291129578,10.475994187831542,89.53487884097851,58.85294424731074,1099.9827580235515,12.954089062799762,94.42353503764585,3.1385219300918905,-0.8308371765859293,1.7291901645191892,0.014894549095688091,0.25316455696202533,True,False,False,False,False,False,False,False,True,True,False,False
